car_id,car_type,color,year,km
16916,Mercedes Benz_Clase M_2012,Blue,2012,36459209
17118,Mercedes Benz_Clase M_2012,Red,2012,30227583
17136,Mercedes Benz_Clase M_2012,White,2012,32612026
18668,Mercedes Benz_Clase M_2012,Blue,2012,35843249
19627,Mercedes Benz_Clase M_2012,Red,2012,29364716
332,Ford_Transit Van_2013,Black,2013,26241830
818,Ford_Transit Van_2013,Black,2013,30797573
827,Ford_Transit Van_2013,Orange,2013,29229214
1184,Ford_Transit Van_2013,Black,2013,28263797
1516,Ford_Transit Van_2013,White,2013,29966800
2989,Ford_Transit Van_2013,White,2013,33978880
3303,Ford_Transit Van_2013,White,2013,35560902
3595,Ford_Transit Van_2013,White,2013,30122016
3611,Ford_Transit Van_2013,Blue,2013,34544804
4483,Ford_Transit Van_2013,Black,2013,29717101
4696,Ford_Transit Van_2013,Black,2013,29945860
5375,Ford_Transit Van_2013,Black,2013,35205535
5420,Ford_Transit Van_2013,Red,2013,26071073
5842,Ford_Transit Van_2013,Red,2013,25815367
6226,Ford_Transit Van_2013,Black,2013,32869897
7678,Ford_Transit Van_2013,Blue,2013,33213674
8013,Ford_Transit Van_2013,Blue,2013,31197976
8461,Ford_Transit Van_2013,Black,2013,30105939
9207,Ford_Transit Van_2013,Blue,2013,28913423
12597,Ford_Transit Van_2013,Black,2013,35439942
13087,Ford_Transit Van_2013,Black,2013,27158603
15028,Ford_Transit Van_2013,Red,2013,26772524
15851,Ford_Transit Van_2013,Black,2013,34188431
16162,Ford_Transit Van_2013,Red,2013,26984863
17235,Ford_Transit Van_2013,White,2013,33513660
17803,Ford_Transit Van_2013,Black,2013,30618249
17835,Ford_Transit Van_2013,Blue,2013,34130388
17855,Ford_Transit Van_2013,Black,2013,31660468
18011,Ford_Transit Van_2013,White,2013,34385611
18225,Ford_Transit Van_2013,Red,2013,29066369
18871,Ford_Transit Van_2013,White,2013,26424621
333,Ford_F150 V6_2008,Black,2008,24059311
2044,Ford_F150 V6_2008,Black,2008,28922307
2937,Ford_F150 V6_2008,Red,2008,23809546
3395,Ford_F150 V6_2008,Red,2008,32079712
4236,Ford_F150 V6_2008,White,2008,27819327
4307,Ford_F150 V6_2008,Black,2008,27544706
4481,Ford_F150 V6_2008,Red,2008,23779761
4598,Ford_F150 V6_2008,White,2008,30805623
5922,Ford_F150 V6_2008,White,2008,30154749
7104,Ford_F150 V6_2008,Black,2008,23716915
8221,Ford_F150 V6_2008,Blue,2008,27039297
8282,Ford_F150 V6_2008,Orange,2008,25280810
10073,Ford_F150 V6_2008,Blue,2008,31195478
11761,Ford_F150 V6_2008,Black,2008,26838554
12210,Ford_F150 V6_2008,Black,2008,29867077
12496,Ford_F150 V6_2008,White,2008,27216052
14321,Ford_F150 V6_2008,White,2008,32223405
14943,Ford_F150 V6_2008,Black,2008,29583092
14970,Ford_F150 V6_2008,White,2008,31568340
17097,Ford_F150 V6_2008,Black,2008,25307297
18850,Ford_F150 V6_2008,Black,2008,29372761
19482,Ford_F150 V6_2008,Black,2008,29455356
335,Mercedes Benz_Clase B_2014,White,2014,32301786
459,Mercedes Benz_Clase B_2014,White,2014,32679673
1356,Mercedes Benz_Clase B_2014,White,2014,30788936
1425,Mercedes Benz_Clase B_2014,White,2014,29381416
1726,Mercedes Benz_Clase B_2014,Red,2014,24779667
1916,Mercedes Benz_Clase B_2014,Black,2014,28421421
2042,Mercedes Benz_Clase B_2014,White,2014,33483587
2308,Mercedes Benz_Clase B_2014,White,2014,24251882
2340,Mercedes Benz_Clase B_2014,White,2014,26089063
3263,Mercedes Benz_Clase B_2014,Black,2014,27639202
3676,Mercedes Benz_Clase B_2014,White,2014,26330156
4313,Mercedes Benz_Clase B_2014,Black,2014,30220397
4999,Mercedes Benz_Clase B_2014,Black,2014,33322070
6061,Mercedes Benz_Clase B_2014,Black,2014,33880451
6277,Mercedes Benz_Clase B_2014,Red,2014,24704107
8041,Mercedes Benz_Clase B_2014,Blue,2014,32125200
9087,Mercedes Benz_Clase B_2014,Red,2014,27949024
9190,Mercedes Benz_Clase B_2014,White,2014,25146815
10703,Mercedes Benz_Clase B_2014,Red,2014,29705940
11217,Mercedes Benz_Clase B_2014,Blue,2014,33562713
11487,Mercedes Benz_Clase B_2014,Red,2014,30320127
11747,Mercedes Benz_Clase B_2014,Red,2014,34143674
12683,Mercedes Benz_Clase B_2014,Black,2014,31559979
13367,Mercedes Benz_Clase B_2014,Black,2014,34165314
13965,Mercedes Benz_Clase B_2014,White,2014,26590595
15256,Mercedes Benz_Clase B_2014,Red,2014,25940898
15597,Mercedes Benz_Clase B_2014,Black,2014,24110112
15763,Mercedes Benz_Clase B_2014,Black,2014,30469415
17285,Mercedes Benz_Clase B_2014,White,2014,26465639
17593,Mercedes Benz_Clase B_2014,Black,2014,29692922
18524,Mercedes Benz_Clase B_2014,Black,2014,24168013
18638,Mercedes Benz_Clase B_2014,Black,2014,32317930
18778,Mercedes Benz_Clase B_2014,Orange,2014,30312462
336,Mercedes Benz_Clase E_2010,Black,2010,35304101
442,Mercedes Benz_Clase E_2010,White,2010,35426835
620,Mercedes Benz_Clase E_2010,Black,2010,41130430
2908,Mercedes Benz_Clase E_2010,Black,2010,37098334
3721,Mercedes Benz_Clase E_2010,White,2010,33036709
4101,Mercedes Benz_Clase E_2010,Blue,2010,40672952
4859,Mercedes Benz_Clase E_2010,Black,2010,36642851
5255,Mercedes Benz_Clase E_2010,White,2010,38149163
5937,Mercedes Benz_Clase E_2010,Black,2010,42275772
6721,Mercedes Benz_Clase E_2010,Black,2010,37743901
6770,Mercedes Benz_Clase E_2010,Blue,2010,33258438
7772,Mercedes Benz_Clase E_2010,White,2010,38723742
8642,Mercedes Benz_Clase E_2010,Red,2010,36740465
10021,Mercedes Benz_Clase E_2010,Black,2010,38675191
10487,Mercedes Benz_Clase E_2010,Black,2010,35636180
11048,Mercedes Benz_Clase E_2010,Black,2010,38917160
11122,Mercedes Benz_Clase E_2010,Black,2010,36956105
11284,Mercedes Benz_Clase E_2010,Red,2010,33147926
11886,Mercedes Benz_Clase E_2010,Red,2010,33781946
14594,Mercedes Benz_Clase E_2010,Red,2010,42169359
15761,Mercedes Benz_Clase E_2010,Red,2010,42867072
15844,Mercedes Benz_Clase E_2010,White,2010,37427073
16203,Mercedes Benz_Clase E_2010,Black,2010,35970322
16887,Mercedes Benz_Clase E_2010,White,2010,35772891
17037,Mercedes Benz_Clase E_2010,Red,2010,41799498
17645,Mercedes Benz_Clase E_2010,White,2010,38317710
18025,Mercedes Benz_Clase E_2010,Blue,2010,36191441
18310,Mercedes Benz_Clase E_2010,Black,2010,41237327
18347,Mercedes Benz_Clase E_2010,Black,2010,38655632
19831,Mercedes Benz_Clase E_2010,Black,2010,37193560
339,Seat_Ateca_2020,Black,2020,33495515
588,Seat_Ateca_2020,Black,2020,30874152
1132,Seat_Ateca_2020,Black,2020,35092153
3753,Seat_Ateca_2020,Black,2020,32005698
4145,Seat_Ateca_2020,Black,2020,27094898
4224,Seat_Ateca_2020,Red,2020,34356026
4249,Seat_Ateca_2020,Black,2020,29655360
4603,Seat_Ateca_2020,Black,2020,26706993
5476,Seat_Ateca_2020,Red,2020,35234186
6500,Seat_Ateca_2020,Blue,2020,28751042
7172,Seat_Ateca_2020,Blue,2020,28412087
7487,Seat_Ateca_2020,Black,2020,33102991
9061,Seat_Ateca_2020,Blue,2020,28441270
10145,Seat_Ateca_2020,Black,2020,31785002
10790,Seat_Ateca_2020,Red,2020,32260436
11328,Seat_Ateca_2020,White,2020,28295337
11716,Seat_Ateca_2020,Blue,2020,26670549
12119,Seat_Ateca_2020,Black,2020,25511864
12607,Seat_Ateca_2020,Red,2020,25220728
12768,Seat_Ateca_2020,Red,2020,26151749
14535,Seat_Ateca_2020,Black,2020,28086768
15298,Seat_Ateca_2020,White,2020,26141487
15742,Seat_Ateca_2020,Red,2020,30022244
16531,Seat_Ateca_2020,White,2020,28855711
17808,Seat_Ateca_2020,Blue,2020,25503324
18280,Seat_Ateca_2020,White,2020,30653831
18967,Seat_Ateca_2020,Black,2020,34877342
19255,Seat_Ateca_2020,Black,2020,26628919
343,Seat_Altea XL_2014,Black,2014,22958199
511,Seat_Altea XL_2014,Red,2014,21959883
1560,Seat_Altea XL_2014,Black,2014,19068959
4297,Seat_Altea XL_2014,Black,2014,24575723
4362,Seat_Altea XL_2014,White,2014,26972575
4536,Seat_Altea XL_2014,White,2014,24753510
5009,Seat_Altea XL_2014,Blue,2014,18375068
5868,Seat_Altea XL_2014,Blue,2014,19362434
6830,Seat_Altea XL_2014,Black,2014,27718133
6849,Seat_Altea XL_2014,Red,2014,27430685
7059,Seat_Altea XL_2014,White,2014,21737399
7794,Seat_Altea XL_2014,White,2014,18334229
10026,Seat_Altea XL_2014,Black,2014,19249654
12458,Seat_Altea XL_2014,Blue,2014,18654230
13480,Seat_Altea XL_2014,White,2014,26993637
13580,Seat_Altea XL_2014,Red,2014,19401160
14382,Seat_Altea XL_2014,Black,2014,26396701
14887,Seat_Altea XL_2014,Black,2014,19703108
14986,Seat_Altea XL_2014,Black,2014,18775821
15605,Seat_Altea XL_2014,Black,2014,27705270
15666,Seat_Altea XL_2014,Black,2014,23546279
15725,Seat_Altea XL_2014,Red,2014,24084983
16733,Seat_Altea XL_2014,Blue,2014,23688425
17795,Seat_Altea XL_2014,Red,2014,19223765
19326,Seat_Altea XL_2014,Black,2014,22639997
19625,Seat_Altea XL_2014,Red,2014,26464400
344,Nissan_Maxima_2019,Black,2019,24858705
1551,Nissan_Maxima_2019,Black,2019,26422159
2338,Nissan_Maxima_2019,White,2019,27022401
3896,Nissan_Maxima_2019,White,2019,22492515
4200,Nissan_Maxima_2019,Black,2019,21239039
4653,Nissan_Maxima_2019,Orange,2019,18059974
5048,Nissan_Maxima_2019,White,2019,26543948
6411,Nissan_Maxima_2019,Blue,2019,17593861
7507,Nissan_Maxima_2019,White,2019,22876296
7682,Nissan_Maxima_2019,White,2019,21915316
7958,Nissan_Maxima_2019,White,2019,18571932
8393,Nissan_Maxima_2019,Red,2019,17983904
8414,Nissan_Maxima_2019,Black,2019,24808762
9195,Nissan_Maxima_2019,Red,2019,19302124
9511,Nissan_Maxima_2019,Black,2019,26831234
12207,Nissan_Maxima_2019,Red,2019,23121000
12434,Nissan_Maxima_2019,Black,2019,22521903
12864,Nissan_Maxima_2019,Orange,2019,19787367
13090,Nissan_Maxima_2019,Orange,2019,19357261
13453,Nissan_Maxima_2019,White,2019,22004785
13738,Nissan_Maxima_2019,Red,2019,23060044
14408,Nissan_Maxima_2019,White,2019,24605688
14669,Nissan_Maxima_2019,Black,2019,23924155
15907,Nissan_Maxima_2019,Black,2019,24387912
16322,Nissan_Maxima_2019,White,2019,22748923
16810,Nissan_Maxima_2019,Red,2019,22274090
17166,Nissan_Maxima_2019,Orange,2019,22642192
17328,Nissan_Maxima_2019,Blue,2019,21409661
18050,Nissan_Maxima_2019,White,2019,22042673
18215,Nissan_Maxima_2019,Red,2019,18810233
18814,Nissan_Maxima_2019,Blue,2019,25473882
19078,Nissan_Maxima_2019,Red,2019,18044460
19273,Nissan_Maxima_2019,Black,2019,17761464
345,BMW_X6_2018,Blue,2018,28721363
2282,BMW_X6_2018,Black,2018,26315547
2409,BMW_X6_2018,White,2018,27616688
2469,BMW_X6_2018,Black,2018,25730849
4116,BMW_X6_2018,Red,2018,20220043
5258,BMW_X6_2018,Blue,2018,28057856
5841,BMW_X6_2018,White,2018,22438476
7078,BMW_X6_2018,Black,2018,22261974
7398,BMW_X6_2018,Red,2018,26010719
7738,BMW_X6_2018,Red,2018,22706169
8866,BMW_X6_2018,White,2018,22082585
8891,BMW_X6_2018,Blue,2018,23220436
8923,BMW_X6_2018,Red,2018,25564090
10663,BMW_X6_2018,Black,2018,25417144
11067,BMW_X6_2018,Black,2018,22352529
12336,BMW_X6_2018,Red,2018,26458232
12353,BMW_X6_2018,Black,2018,28395184
12401,BMW_X6_2018,Blue,2018,29631236
13165,BMW_X6_2018,Red,2018,19829372
13762,BMW_X6_2018,Black,2018,26192642
15664,BMW_X6_2018,Black,2018,22907721
15776,BMW_X6_2018,White,2018,20016735
15970,BMW_X6_2018,White,2018,21790302
16584,BMW_X6_2018,Black,2018,29301278
17247,BMW_X6_2018,Black,2018,23893109
17280,BMW_X6_2018,White,2018,24755811
17742,BMW_X6_2018,Black,2018,24619320
17899,BMW_X6_2018,White,2018,25500916
19243,BMW_X6_2018,Black,2018,21776938
348,Seat_Ibiza_2014,Black,2014,29001098
2400,Seat_Ibiza_2014,Blue,2014,22644422
2571,Seat_Ibiza_2014,Red,2014,25207094
2968,Seat_Ibiza_2014,Black,2014,24440964
3064,Seat_Ibiza_2014,White,2014,31811625
3237,Seat_Ibiza_2014,Red,2014,24884014
3604,Seat_Ibiza_2014,Black,2014,30781681
3927,Seat_Ibiza_2014,Red,2014,26311531
3946,Seat_Ibiza_2014,Black,2014,22855278
3998,Seat_Ibiza_2014,Black,2014,24998698
4522,Seat_Ibiza_2014,Black,2014,26963656
4899,Seat_Ibiza_2014,Red,2014,30128968
5208,Seat_Ibiza_2014,Black,2014,31685025
5335,Seat_Ibiza_2014,White,2014,30883381
5364,Seat_Ibiza_2014,Black,2014,25568738
5678,Seat_Ibiza_2014,Orange,2014,22012240
5779,Seat_Ibiza_2014,Orange,2014,22892783
6103,Seat_Ibiza_2014,Black,2014,30220211
6127,Seat_Ibiza_2014,White,2014,30768609
6548,Seat_Ibiza_2014,Blue,2014,23302849
6600,Seat_Ibiza_2014,Red,2014,22313424
7903,Seat_Ibiza_2014,White,2014,29819612
8020,Seat_Ibiza_2014,Black,2014,24233780
8546,Seat_Ibiza_2014,Blue,2014,31001030
9427,Seat_Ibiza_2014,Red,2014,24612161
9723,Seat_Ibiza_2014,Black,2014,25709538
10625,Seat_Ibiza_2014,Blue,2014,24049909
10785,Seat_Ibiza_2014,Black,2014,21910099
10995,Seat_Ibiza_2014,Black,2014,23126337
11216,Seat_Ibiza_2014,Blue,2014,24857413
11261,Seat_Ibiza_2014,White,2014,26154970
13134,Seat_Ibiza_2014,Blue,2014,23426696
14013,Seat_Ibiza_2014,White,2014,29282110
16375,Seat_Ibiza_2014,Orange,2014,24680005
17415,Seat_Ibiza_2014,Black,2014,21885404
17588,Seat_Ibiza_2014,White,2014,30850240
17901,Seat_Ibiza_2014,Red,2014,31230757
18409,Seat_Ibiza_2014,Black,2014,31152407
19546,Seat_Ibiza_2014,Black,2014,26721504
19846,Seat_Ibiza_2014,Red,2014,22496057
349,Hyundai_Creta_2018,White,2018,23049621
2564,Hyundai_Creta_2018,Red,2018,29077350
4315,Hyundai_Creta_2018,White,2018,30323906
4636,Hyundai_Creta_2018,Blue,2018,31355046
5674,Hyundai_Creta_2018,Black,2018,23431370
5844,Hyundai_Creta_2018,Red,2018,29897440
5930,Hyundai_Creta_2018,Black,2018,25581102
7569,Hyundai_Creta_2018,Blue,2018,23412149
7573,Hyundai_Creta_2018,Black,2018,27253228
8695,Hyundai_Creta_2018,Black,2018,24474928
9058,Hyundai_Creta_2018,White,2018,31737836
9481,Hyundai_Creta_2018,Red,2018,29561949
10510,Hyundai_Creta_2018,Black,2018,29039641
10740,Hyundai_Creta_2018,Black,2018,30868417
11190,Hyundai_Creta_2018,Red,2018,25588668
13030,Hyundai_Creta_2018,Black,2018,30819059
13172,Hyundai_Creta_2018,White,2018,26198100
14113,Hyundai_Creta_2018,White,2018,29272024
14140,Hyundai_Creta_2018,Black,2018,29018019
14420,Hyundai_Creta_2018,White,2018,26711554
14608,Hyundai_Creta_2018,White,2018,24259002
17471,Hyundai_Creta_2018,Blue,2018,28311180
18309,Hyundai_Creta_2018,Black,2018,25197221
18482,Hyundai_Creta_2018,Blue,2018,24342748
19268,Hyundai_Creta_2018,White,2018,30317345
350,Ford_Edge_2011,White,2011,27876656
905,Ford_Edge_2011,Black,2011,24428841
1106,Ford_Edge_2011,Black,2011,23089847
2551,Ford_Edge_2011,Black,2011,27074509
3964,Ford_Edge_2011,Black,2011,22591097
3971,Ford_Edge_2011,Black,2011,25349191
4697,Ford_Edge_2011,Red,2011,28683532
5559,Ford_Edge_2011,Black,2011,23461014
6054,Ford_Edge_2011,White,2011,28153134
6214,Ford_Edge_2011,Black,2011,26416056
6625,Ford_Edge_2011,Red,2011,22711074
8091,Ford_Edge_2011,Blue,2011,31974330
9357,Ford_Edge_2011,Blue,2011,25427440
10071,Ford_Edge_2011,Red,2011,23769906
10453,Ford_Edge_2011,Orange,2011,30358635
10769,Ford_Edge_2011,Blue,2011,30837675
10777,Ford_Edge_2011,White,2011,27414173
11020,Ford_Edge_2011,Blue,2011,28322032
11141,Ford_Edge_2011,Black,2011,31283307
11374,Ford_Edge_2011,Red,2011,32209522
11545,Ford_Edge_2011,White,2011,24213080
11741,Ford_Edge_2011,White,2011,25213830
12140,Ford_Edge_2011,Black,2011,31662798
13953,Ford_Edge_2011,White,2011,27823387
15123,Ford_Edge_2011,White,2011,31128488
15978,Ford_Edge_2011,Red,2011,30303365
16571,Ford_Edge_2011,Black,2011,25592748
17654,Ford_Edge_2011,White,2011,27824652
18906,Ford_Edge_2011,Black,2011,23397951
18910,Ford_Edge_2011,White,2011,25872445
18937,Ford_Edge_2011,White,2011,28432959
19891,Ford_Edge_2011,Blue,2011,31151518
351,Dodge_Avenger_2009,Black,2009,37277516
1766,Dodge_Avenger_2009,Orange,2009,35722917
2748,Dodge_Avenger_2009,Black,2009,35071822
3399,Dodge_Avenger_2009,White,2009,29647460
3736,Dodge_Avenger_2009,Black,2009,36667538
4130,Dodge_Avenger_2009,Red,2009,28104119
4884,Dodge_Avenger_2009,White,2009,33473056
5267,Dodge_Avenger_2009,Blue,2009,35355748
6545,Dodge_Avenger_2009,White,2009,32113678
10349,Dodge_Avenger_2009,Red,2009,30319689
11198,Dodge_Avenger_2009,White,2009,35276386
11453,Dodge_Avenger_2009,White,2009,32014917
11715,Dodge_Avenger_2009,White,2009,30925708
11870,Dodge_Avenger_2009,Blue,2009,29247339
12245,Dodge_Avenger_2009,White,2009,31666496
12346,Dodge_Avenger_2009,Black,2009,36885158
12737,Dodge_Avenger_2009,Red,2009,31734992
13609,Dodge_Avenger_2009,Red,2009,33191342
13650,Dodge_Avenger_2009,Orange,2009,31979219
13667,Dodge_Avenger_2009,Red,2009,29800289
13673,Dodge_Avenger_2009,White,2009,36913337
14106,Dodge_Avenger_2009,Red,2009,36053756
14962,Dodge_Avenger_2009,Black,2009,29292371
15426,Dodge_Avenger_2009,Black,2009,32071357
15910,Dodge_Avenger_2009,White,2009,37096359
16857,Dodge_Avenger_2009,White,2009,28749394
16994,Dodge_Avenger_2009,White,2009,29954233
17528,Dodge_Avenger_2009,Black,2009,29261025
17865,Dodge_Avenger_2009,Black,2009,31967413
18055,Dodge_Avenger_2009,Red,2009,36492204
18069,Dodge_Avenger_2009,Blue,2009,32152646
19262,Dodge_Avenger_2009,Black,2009,28497914
19983,Dodge_Avenger_2009,Orange,2009,29319287
352,Dodge_Challenger_2009,White,2009,34119996
557,Dodge_Challenger_2009,White,2009,36894480
883,Dodge_Challenger_2009,Red,2009,37121948
949,Dodge_Challenger_2009,Blue,2009,37329787
1094,Dodge_Challenger_2009,White,2009,37555716
1097,Dodge_Challenger_2009,Black,2009,32346395
1491,Dodge_Challenger_2009,White,2009,30990976
2504,Dodge_Challenger_2009,Red,2009,29113949
3169,Dodge_Challenger_2009,Orange,2009,28657386
3948,Dodge_Challenger_2009,Black,2009,37116293
5835,Dodge_Challenger_2009,White,2009,31594692
6989,Dodge_Challenger_2009,Black,2009,28916338
9042,Dodge_Challenger_2009,Black,2009,32146514
9436,Dodge_Challenger_2009,Red,2009,36259598
9973,Dodge_Challenger_2009,Red,2009,32342085
10258,Dodge_Challenger_2009,Blue,2009,31344095
11061,Dodge_Challenger_2009,Blue,2009,37776444
11598,Dodge_Challenger_2009,White,2009,33519563
12123,Dodge_Challenger_2009,Red,2009,29329980
12449,Dodge_Challenger_2009,White,2009,31474365
13116,Dodge_Challenger_2009,Orange,2009,30555550
13277,Dodge_Challenger_2009,White,2009,32203710
13440,Dodge_Challenger_2009,Black,2009,31294711
14147,Dodge_Challenger_2009,White,2009,34277263
14199,Dodge_Challenger_2009,White,2009,28938103
15575,Dodge_Challenger_2009,Red,2009,31975644
15669,Dodge_Challenger_2009,Black,2009,31394800
16718,Dodge_Challenger_2009,White,2009,30957787
17535,Dodge_Challenger_2009,White,2009,30639976
17667,Dodge_Challenger_2009,Black,2009,36775943
18029,Dodge_Challenger_2009,Black,2009,37392139
18242,Dodge_Challenger_2009,Red,2009,32917615
18261,Dodge_Challenger_2009,White,2009,36521397
18801,Dodge_Challenger_2009,Black,2009,35594649
18964,Dodge_Challenger_2009,Black,2009,31625197
19274,Dodge_Challenger_2009,Red,2009,36031194
19559,Dodge_Challenger_2009,Blue,2009,31896164
19590,Dodge_Challenger_2009,Red,2009,29013776
19657,Dodge_Challenger_2009,Black,2009,28938820
353,Volkswagen_Gol_2011,Black,2011,12653012
554,Volkswagen_Gol_2011,Blue,2011,6483922
2795,Volkswagen_Gol_2011,Black,2011,12303447
2884,Volkswagen_Gol_2011,White,2011,10232008
3832,Volkswagen_Gol_2011,White,2011,9494049
4317,Volkswagen_Gol_2011,White,2011,15105070
4699,Volkswagen_Gol_2011,Red,2011,12581687
5495,Volkswagen_Gol_2011,Black,2011,7703733
5528,Volkswagen_Gol_2011,Black,2011,11370892
5700,Volkswagen_Gol_2011,Blue,2011,12404796
7502,Volkswagen_Gol_2011,White,2011,10675319
7841,Volkswagen_Gol_2011,Black,2011,10212965
9577,Volkswagen_Gol_2011,Red,2011,9136191
10090,Volkswagen_Gol_2011,White,2011,9129808
10673,Volkswagen_Gol_2011,Blue,2011,11159120
11291,Volkswagen_Gol_2011,Black,2011,11504288
13210,Volkswagen_Gol_2011,Black,2011,14849583
14023,Volkswagen_Gol_2011,Black,2011,15161005
14964,Volkswagen_Gol_2011,Orange,2011,13065238
15430,Volkswagen_Gol_2011,White,2011,14978821
17020,Volkswagen_Gol_2011,White,2011,9216578
17055,Volkswagen_Gol_2011,White,2011,7252973
17076,Volkswagen_Gol_2011,White,2011,12688289
17635,Volkswagen_Gol_2011,Blue,2011,15781165
18051,Volkswagen_Gol_2011,Black,2011,15374936
19018,Volkswagen_Gol_2011,Blue,2011,12920623
19270,Volkswagen_Gol_2011,White,2011,13143939
19569,Volkswagen_Gol_2011,Blue,2011,12997807
19889,Volkswagen_Gol_2011,Red,2011,13331022
355,Chevrolet_Tahoe_2015,White,2015,25435172
1655,Chevrolet_Tahoe_2015,White,2015,17411059
2637,Chevrolet_Tahoe_2015,Black,2015,18330673
3373,Chevrolet_Tahoe_2015,Blue,2015,23633177
3444,Chevrolet_Tahoe_2015,White,2015,18444468
3624,Chevrolet_Tahoe_2015,Black,2015,23219773
4054,Chevrolet_Tahoe_2015,Red,2015,17109963
4181,Chevrolet_Tahoe_2015,Black,2015,17426521
4670,Chevrolet_Tahoe_2015,Red,2015,23876575
4928,Chevrolet_Tahoe_2015,White,2015,21186932
5204,Chevrolet_Tahoe_2015,White,2015,23055812
5348,Chevrolet_Tahoe_2015,Black,2015,21179252
6159,Chevrolet_Tahoe_2015,White,2015,19274108
7101,Chevrolet_Tahoe_2015,White,2015,19316930
7180,Chevrolet_Tahoe_2015,Black,2015,20660442
7264,Chevrolet_Tahoe_2015,Blue,2015,18120638
7575,Chevrolet_Tahoe_2015,Blue,2015,25348571
8456,Chevrolet_Tahoe_2015,Black,2015,22616993
8755,Chevrolet_Tahoe_2015,Black,2015,20003450
8997,Chevrolet_Tahoe_2015,Blue,2015,22195013
9348,Chevrolet_Tahoe_2015,Black,2015,24618583
10525,Chevrolet_Tahoe_2015,Black,2015,26849743
11102,Chevrolet_Tahoe_2015,Black,2015,19296833
13198,Chevrolet_Tahoe_2015,White,2015,19047046
13398,Chevrolet_Tahoe_2015,Blue,2015,24131639
14229,Chevrolet_Tahoe_2015,Black,2015,19998892
15504,Chevrolet_Tahoe_2015,White,2015,19623760
15602,Chevrolet_Tahoe_2015,Orange,2015,20294445
17360,Chevrolet_Tahoe_2015,White,2015,24735289
17727,Chevrolet_Tahoe_2015,White,2015,17905404
18187,Chevrolet_Tahoe_2015,Black,2015,25286904
19112,Chevrolet_Tahoe_2015,Black,2015,18776716
19796,Chevrolet_Tahoe_2015,Red,2015,21680398
356,Chevrolet_Camaro_2018,White,2018,17455945
858,Chevrolet_Camaro_2018,White,2018,12401193
1768,Chevrolet_Camaro_2018,Black,2018,18208333
2165,Chevrolet_Camaro_2018,Blue,2018,14953175
2731,Chevrolet_Camaro_2018,Blue,2018,15341274
2738,Chevrolet_Camaro_2018,White,2018,16964416
2892,Chevrolet_Camaro_2018,Black,2018,19767336
5121,Chevrolet_Camaro_2018,Black,2018,11455056
5728,Chevrolet_Camaro_2018,Blue,2018,15803941
5757,Chevrolet_Camaro_2018,White,2018,19547622
6096,Chevrolet_Camaro_2018,Red,2018,15932028
6111,Chevrolet_Camaro_2018,White,2018,17762688
7036,Chevrolet_Camaro_2018,White,2018,11799757
7271,Chevrolet_Camaro_2018,Black,2018,13158968
7491,Chevrolet_Camaro_2018,Black,2018,11536529
9471,Chevrolet_Camaro_2018,Black,2018,14394392
10789,Chevrolet_Camaro_2018,Black,2018,16964043
10826,Chevrolet_Camaro_2018,Blue,2018,12693471
11381,Chevrolet_Camaro_2018,Black,2018,16612934
14999,Chevrolet_Camaro_2018,Blue,2018,17698806
15193,Chevrolet_Camaro_2018,Black,2018,18800603
16523,Chevrolet_Camaro_2018,Black,2018,15195050
16560,Chevrolet_Camaro_2018,Black,2018,16647863
18758,Chevrolet_Camaro_2018,Blue,2018,12034800
19419,Chevrolet_Camaro_2018,Red,2018,11521707
19501,Chevrolet_Camaro_2018,Orange,2018,14964061
358,Seat_Leon_2012,White,2012,13349931
843,Seat_Leon_2012,Black,2012,14114097
1239,Seat_Leon_2012,Blue,2012,19817710
3808,Seat_Leon_2012,Red,2012,18050462
4394,Seat_Leon_2012,Orange,2012,15673560
5228,Seat_Leon_2012,Blue,2012,14189311
5303,Seat_Leon_2012,Red,2012,17736462
5653,Seat_Leon_2012,Red,2012,19612359
5978,Seat_Leon_2012,Blue,2012,16999989
6831,Seat_Leon_2012,Black,2012,20726703
7523,Seat_Leon_2012,Black,2012,20571688
8521,Seat_Leon_2012,Blue,2012,20262714
9598,Seat_Leon_2012,Black,2012,14102741
12161,Seat_Leon_2012,Black,2012,15352295
12465,Seat_Leon_2012,Red,2012,21536593
13081,Seat_Leon_2012,White,2012,16492037
13140,Seat_Leon_2012,White,2012,16906136
13182,Seat_Leon_2012,Black,2012,14955075
13927,Seat_Leon_2012,Blue,2012,12717221
14033,Seat_Leon_2012,White,2012,16102586
14123,Seat_Leon_2012,Blue,2012,16131686
14216,Seat_Leon_2012,Black,2012,20997842
14326,Seat_Leon_2012,Blue,2012,15120075
15272,Seat_Leon_2012,Red,2012,14685016
16117,Seat_Leon_2012,Black,2012,17738816
17464,Seat_Leon_2012,Black,2012,20771587
17666,Seat_Leon_2012,White,2012,15602443
17706,Seat_Leon_2012,Blue,2012,13545115
17932,Seat_Leon_2012,White,2012,16419324
18733,Seat_Leon_2012,Black,2012,14388458
19517,Seat_Leon_2012,Blue,2012,21511753
19650,Seat_Leon_2012,Red,2012,19923327
19853,Seat_Leon_2012,Blue,2012,18901465
359,Volkswagen_Saveiro_2020,Red,2020,14777891
2596,Volkswagen_Saveiro_2020,White,2020,17764586
5430,Volkswagen_Saveiro_2020,White,2020,17793377
6803,Volkswagen_Saveiro_2020,Red,2020,17957542
7010,Volkswagen_Saveiro_2020,White,2020,21548384
